Date,Wind_mph,Temp_F,Cloud_Cover,Start_Time,End_Time,Transect,Site,Visit_Number,Point,Species,Species_Code,Count,Fly_Through,Fly_Over,Outside,Distance,Direction,Detection,Comments,Latitude,Longitude,Ecosystem
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,American Robin,AMRO,1,NA,NA,NA,50,W,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,American Robin,AMRO,1,NA,NA,NA,100,E,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,American Robin,AMRO,1,NA,NA,NA,100,S,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,American Robin,AMRO,1,NA,NA,NA,100,W,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,American Robin,AMRO,1,NA,NA,NA,100,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,American Robin,AMRO,1,NA,NA,NA,50,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,American Robin,AMRO,1,NA,NA,NA,100,W,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,American Robin,AMRO,1,NA,NA,NA,100,W,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,American Robin,AMRO,1,NA,NA,NA,100,W,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Common Raven,CORA,1,NA,NA,NA,150,W,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,Common Raven,CORA,1,NA,NA,NA,150,W,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Dark-eyed Junco,DEJU,1,NA,NA,NA,100,S,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Dark-eyed Junco,DEJU,1,NA,NA,NA,20,N,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Dark-eyed Junco,DEJU,1,NA,NA,NA,50,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Ferruginous Hawk,FEHA,1,NA,NA,NA,100,S,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,crust_PJ,1,121,Gambel's Quail,GAQU,1,NA,NA,NA,100,N,NA,NA,34.41058366,-106.5243708,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,crust_PJ,1,121,Gambel's Quail,GAQU,1,NA,NA,NA,100,E,NA,NA,34.41058366,-106.5243708,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,crust_PJ,1,121,House Finch,HOFI,1,NA,NA,NA,50,W,NA,NA,34.41058366,-106.5243708,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,House Finch,HOFI,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,House Finch,HOFI,1,NA,NA,NA,100,W,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,crust_PJ,1,121,Juniper Titmouse,JUTI,1,NA,NA,NA,100,W,NA,NA,34.41058366,-106.5243708,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Juniper Titmouse,JUTI,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Juniper Titmouse,JUTI,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Juniper Titmouse,JUTI,1,NA,NA,NA,10,S,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Juniper Titmouse,JUTI,1,NA,NA,NA,10,S,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Juniper Titmouse,JUTI,1,NA,NA,NA,10,E,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Juniper Titmouse,JUTI,1,NA,NA,NA,10,E,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,Juniper Titmouse,JUTI,1,NA,NA,NA,20,E,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,Juniper Titmouse,JUTI,1,NA,NA,NA,20,E,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Juniper Titmouse,JUTI,1,NA,NA,NA,20,W,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Juniper Titmouse,JUTI,1,NA,NA,NA,20,W,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Juniper Titmouse,JUTI,1,NA,NA,NA,20,E,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Juniper Titmouse,JUTI,1,NA,NA,NA,100,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Juniper Titmouse,JUTI,1,NA,NA,NA,100,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Ladder-backed Woodpecker,LBWO,1,NA,NA,NA,20,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Mountain Bluebird,MOBL,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Mountain Bluebird,MOBL,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Mountain Bluebird,MOBL,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Mountain Bluebird,MOBL,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Mountain Bluebird,MOBL,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Mountain Bluebird,MOBL,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Mountain Bluebird,MOBL,1,NA,NA,NA,70,W,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Mountain Bluebird,MOBL,1,NA,NA,NA,70,W,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Mountain Bluebird,MOBL,1,NA,NA,NA,70,W,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Mountain Bluebird,MOBL,1,NA,NA,NA,50,E,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Mountain Bluebird,MOBL,1,NA,NA,NA,50,E,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Mountain Bluebird,MOBL,1,NA,NA,NA,10,W,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,100,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,100,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,50,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,50,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,50,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,50,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,50,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,20,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,20,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Bluebird,MOBL,1,NA,NA,NA,20,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Mountain Bluebird,MOBL,1,NA,NA,NA,100,S,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Mountain Bluebird,MOBL,1,NA,NA,NA,100,S,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Mountain Bluebird,MOBL,1,NA,NA,NA,100,S,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Mountain Bluebird,MOBL,1,NA,NA,NA,100,S,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Mountain Bluebird,MOBL,1,NA,NA,NA,100,S,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Mountain Bluebird,MOBL,1,NA,NA,NA,100,S,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Mountain Chickadee,MOCH,1,NA,NA,NA,100,N,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Mountain Chickadee,MOCH,1,NA,NA,NA,100,N,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Chickadee,MOCH,1,NA,NA,NA,20,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Mountain Chickadee,MOCH,1,NA,NA,NA,20,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,Mountain Chickadee,MOCH,1,NA,NA,NA,100,W,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Northern Flicker,NOFL,1,NA,NA,NA,10,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Northern Flicker,NOFL,1,NA,NA,NA,10,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Northern Flicker,NOFL,1,NA,NA,NA,20,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Pinyon Jay,PIJA,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Red-breasted Nuthatch,RBNU,1,NA,NA,NA,50,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Red-breasted Nuthatch,RBNU,1,NA,NA,NA,50,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Red-breasted Nuthatch,RBNU,1,NA,NA,NA,50,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Red-breasted Nuthatch,RBNU,1,NA,NA,NA,50,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Red-breasted Nuthatch,RBNU,1,NA,NA,NA,50,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Red-breasted Nuthatch,RBNU,1,NA,NA,NA,50,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Sage Thrasher,SATH,1,NA,NA,NA,50,N,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Sage Thrasher,SATH,1,NA,NA,NA,20,S,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Spotted Towhee,SPTO,1,NA,NA,NA,100,W,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,124,Spotted Towhee,SPTO,1,NA,NA,NA,100,S,NA,NA,34.39178055,-106.5239405,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Spotted Towhee,SPTO,1,NA,NA,NA,150,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,123,Townsend's Solitaire,TOSO,1,NA,NA,NA,70,S,NA,NA,34.39734735,-106.5222068,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,meanvar_PJ,1,125,Townsend's Solitaire,TOSO,1,NA,NA,NA,100,S,NA,NA,34.38642066,-106.526917,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Townsend's Solitaire,TOSO,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Townsend's Solitaire,TOSO,1,NA,NA,NA,100,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Townsend's Solitaire,TOSO,1,NA,NA,NA,50,S,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,Townsend's Solitaire,TOSO,1,NA,NA,NA,100,E,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,Townsend's Solitaire,TOSO,1,NA,NA,NA,100,W,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,127,Townsend's Solitaire,TOSO,1,NA,NA,NA,100,NW,NA,NA,34.37605113,-106.5339906,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,128,Townsend's Solitaire,TOSO,1,NA,NA,NA,100,W,NA,NA,34.36851318,-106.5357353,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,129,Townsend's Solitaire,TOSO,1,NA,NA,NA,100,S,NA,NA,34.36527658,-106.5352165,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,20,N,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,50,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,50,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,50,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,50,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,50,E,NA,NA,34.38045714,-106.5314932,Pinyon woodland
1992-11-28,NA,NA,NA,NA,NA,Pinyon_Juniper,core_PJ,1,126,Western Bluebird,WEBL,1,NA,NA,NA,20,W,NA,NA,34.38045714,-106.5314932,Pinyon woodland
